documentId,category_groups_list
72260,"Internet Services,Commerce and Shopping,Media and Entertainment,Sales and Marketing"
48764,"Financial Services,Software,Lending and Investments,Payments"
39237,"Media and Entertainment,Video,Internet Services,Software"
32461,"Media and Entertainment,Messaging and Telecommunications,Internet Services,Sales and Marketing"
33909,"Software,Information Technology,Media and Entertainment,Internet Services"
17722,"Internet Services,Software,Apps,Community and Lifestyle"
18725,"Information Technology,Software,Internet Services,Data and Analytics"
16226,"Software,Sales and Marketing,Data and Analytics,Advertising"
1509,"Mobile,Internet Services,Software,Data and Analytics"
12888,"Education,Software,Media and Entertainment,Internet Services"
12647,"Hardware,Manufacturing,Science and Engineering,Software"
73947,"Sports,Health Care,Internet Services,Media and Entertainment"
75894,"Software,Financial Services,Information Technology,Science and Engineering"
39833,"Financial Services,Software,Payments,Education"
56494,"Biotechnology,Health Care,Science and Engineering,Data and Analytics"
12661,"Privacy and Security,Information Technology,Software,Hardware"
9998,"Content and Publishing,Media and Entertainment,Software,Data and Analytics"
26162,"Sales and Marketing,Advertising,Internet Services,Software"
37121,"Software,Mobile,Apps,Commerce and Shopping"
43466,"Mobile,Sales and Marketing,Software,Advertising"
12960,"Financial Services,Lending and Investments,Internet Services,Software"
46690,"Travel and Tourism,Commerce and Shopping,Transportation,Internet Services"
19906,"Education,Software,Media and Entertainment,Mobile"
53740,"Software,Media and Entertainment,Data and Analytics,Artificial Intelligence"
25165,"Software,Media and Entertainment,Mobile,Internet Services"
20913,"Software,Internet Services,Information Technology,Hardware"
49712,"Community and Lifestyle,Internet Services,Media and Entertainment,Health Care"
5105,"Clothing and Apparel,Design,Community and Lifestyle,Commerce and Shopping"
75838,"Sales and Marketing,Advertising,Internet Services,Design"
39394,"Software,Mobile,Apps,Gaming"
57934,"Sales and Marketing,Advertising,Software,Internet Services"
29789,"Software,Mobile,Internet Services,Apps"
69973,"Software,Information Technology,Data and Analytics,Financial Services"
33512,"Commerce and Shopping,Food and Beverage,Internet Services,Software"
42847,"Health Care,Sports,Community and Lifestyle,Media and Entertainment"
61884,"Mobile,Media and Entertainment,Events,Software"
33546,"Software,Internet Services,Commerce and Shopping,Sales and Marketing"
46972,"Software,Hardware,Science and Engineering,Commerce and Shopping"
77246,"Hardware,Software,Science and Engineering,Consumer Electronics"
9245,"Mobile,Apps,Software,Media and Entertainment"
35331,"Information Technology,Software,Sales and Marketing,Internet Services"
43878,"Software,Information Technology,Internet Services,Data and Analytics"
1499,"Information Technology,Internet Services,Software,Messaging and Telecommunications"
62247,"Commerce and Shopping,Clothing and Apparel,Design,Community and Lifestyle"
53975,"Media and Entertainment,Sales and Marketing,Software,Internet Services"
68920,"Sales and Marketing,Advertising,Internet Services,Software"
2520,"Commerce and Shopping,Food and Beverage,Consumer Goods,Design"
27415,"Media and Entertainment,Video,Internet Services,Information Technology"
63778,"Financial Services,Lending and Investments,Software,Data and Analytics"
68617,"Sales and Marketing,Advertising,Internet Services,Design"
46064,"Financial Services,Payments,Software,Mobile"
29528,"Design,Media and Entertainment,Content and Publishing,Clothing and Apparel"
24582,"Software,Data and Analytics,Sales and Marketing,Hardware"
61881,"Software,Information Technology,Hardware,Internet Services"
51122,"Software,Hardware,Mobile,Media and Entertainment"
21465,"Data and Analytics,Software,Artificial Intelligence,Information Technology"
50409,"Clothing and Apparel,Commerce and Shopping,Design,Community and Lifestyle"
19278,"Events,Media and Entertainment,Internet Services,Sales and Marketing"
46633,"Financial Services,Lending and Investments,Science and Engineering,Health Care"
5264,"Hardware,Manufacturing,Consumer Electronics,Science and Engineering"
1569,"Biotechnology,Health Care,Science and Engineering,Financial Services"
25101,"Software,Mobile,Apps,Education"
49842,"Internet Services,Media and Entertainment,Software,Community and Lifestyle"
4967,"Mobile,Software,Apps,Platforms"
47949,"Media and Entertainment,Software,Video,Internet Services"
77127,"Energy,Manufacturing,Science and Engineering,Sustainability"
49296,"Mobile,Software,Financial Services,Apps"
16362,"Software,Sales and Marketing,Design,Internet Services"
27303,"Manufacturing,Hardware,Design,Consumer Electronics"
44011,"Music and Audio,Media and Entertainment,Video,Content and Publishing"
52179,"Information Technology,Software,Internet Services,Hardware"
66196,"Software,Sales and Marketing,Design,Internet Services"
74298,"Hardware,Mobile,Consumer Electronics,Software"
39825,"Privacy and Security,Hardware,Consumer Electronics,Government and Military"
33341,"Information Technology,Software,Education,Internet Services"
27455,"Mobile,Software,Apps,Platforms"
67610,"Media and Entertainment,Content and Publishing,Software,Internet Services"
20955,"Software,Information Technology,Internet Services,Hardware"
75236,"Software,Financial Services,Data and Analytics,Artificial Intelligence"
54534,"Mobile,Software,Apps,Internet Services"
34920,"Commerce and Shopping,Software,Sales and Marketing,Hardware"
8650,"Mobile,Software,Apps,Platforms"
53037,"Software,Information Technology,Sales and Marketing,Internet Services"
14901,"Software,Information Technology,Hardware,Internet Services"
47027,"Internet Services,Commerce and Shopping,Software,Community and Lifestyle"
77228,"Commerce and Shopping,Community and Lifestyle,Internet Services,Clothing and Apparel"
46676,"Commerce and Shopping,Content and Publishing,Media and Entertainment,Internet Services"
37647,"Software,Information Technology,Professional Services,Sales and Marketing"
48715,"Software,Food and Beverage,Commerce and Shopping,Apps"
49142,"Financial Services,Lending and Investments,Software,Information Technology"
37197,"Health Care,Software,Mobile,Information Technology"
45742,"Mobile,Software,Media and Entertainment,Hardware"
61618,"Software,Mobile,Internet Services,Apps"
18435,"Software,Mobile,Financial Services,Apps"
45627,"Data and Analytics,Software,Media and Entertainment,Sales and Marketing"
25738,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
76328,"Hardware,Consumer Electronics,Consumer Goods,Software"
2623,"Energy,Sustainability,Natural Resources,Manufacturing"
12641,"Education,Science and Engineering,Software,Information Technology"
71106,"Internet Services,Sales and Marketing,Information Technology,Software"
72669,"Media and Entertainment,Content and Publishing,Video,Community and Lifestyle"
13005,"Music and Audio,Media and Entertainment,Internet Services,Events"
34391,"Science and Engineering,Biotechnology,Health Care,Software"
10296,"Information Technology,Internet Services,Software,Messaging and Telecommunications"
34486,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
34287,"Science and Engineering,Data and Analytics,Software,Biotechnology"
76107,"Software,Messaging and Telecommunications,Internet Services,Education"
74849,"Music and Audio,Media and Entertainment,Software,Internet Services"
22870,"Software,Data and Analytics,Transportation,Information Technology"
19988,"Hardware,Privacy and Security,Consumer Electronics,Information Technology"
7934,"Hardware,Software,Information Technology,Internet Services"
994,"Mobile,Media and Entertainment,Software,Apps"
76741,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
57397,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
32155,"Privacy and Security,Information Technology,Professional Services,Software"
9371,"Financial Services,Payments,Software,Internet Services"
53100,"Energy,Sustainability,Natural Resources,Manufacturing"
66624,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
55565,"Biotechnology,Science and Engineering,Health Care,Energy"
53512,"Financial Services,Lending and Investments,Science and Engineering,Software"
70117,"Financial Services,Payments,Software,Mobile"
37767,"Sales and Marketing,Advertising,Internet Services,Software"
56138,"Health Care,Biotechnology,Science and Engineering,Sports"
8750,"Financial Services,Lending and Investments,Software,Information Technology"
7614,"Hardware,Manufacturing,Consumer Electronics,Media and Entertainment"
22806,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
30905,"Software,Mobile,Apps,Platforms"
64769,"Financial Services,Lending and Investments,Payments,Software"
42308,"Software,Information Technology,Professional Services,Hardware"
73110,"Sales and Marketing,Advertising,Internet Services,Design"
40931,"Hardware,Software,Design,Consumer Electronics"
62026,"Energy,Manufacturing,Hardware,Sustainability"
46821,"Sales and Marketing,Advertising,Internet Services,Software"
18757,"Science and Engineering,Biotechnology,Energy,Manufacturing"
8114,"Travel and Tourism,Internet Services,Financial Services,Commerce and Shopping"
38518,"Software,Internet Services,Information Technology,Commerce and Shopping"
3208,"Software,Mobile,Apps,Internet Services"
19315,"Sales and Marketing,Commerce and Shopping,Software,Advertising"
6784,"Mobile,Software,Apps,Internet Services"
63532,"Software,Design,Mobile,Sales and Marketing"
73499,"Sales and Marketing,Information Technology,Internet Services,Software"
56331,"Commerce and Shopping,Media and Entertainment,Clothing and Apparel,Design"
61614,"Sales and Marketing,Software,Internet Services,Advertising"
15772,"Health Care,Science and Engineering,Biotechnology,Software"
21914,"Software,Information Technology,Financial Services,Professional Services"
57565,"Software,Science and Engineering,Data and Analytics,Information Technology"
3549,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
18485,"Energy,Science and Engineering,Sustainability,Biotechnology"
40317,"Data and Analytics,Software,Media and Entertainment,Internet Services"
35562,"Travel and Tourism,Media and Entertainment,Internet Services,Events"
50725,"Energy,Sustainability,Data and Analytics,Science and Engineering"
58125,"Sports,Media and Entertainment,Content and Publishing,Internet Services"
3051,"Software,Mobile,Platforms,Apps"
55010,"Data and Analytics,Internet Services,Software,Sales and Marketing"
41182,"Energy,Manufacturing,Hardware,Consumer Electronics"
72159,"Design,Sales and Marketing,Software,Internet Services"
70106,"Media and Entertainment,Content and Publishing,Internet Services,Software"
38515,"Software,Media and Entertainment,Content and Publishing,Internet Services"
21257,"Health Care,Biotechnology,Science and Engineering,Software"
11152,"Commerce and Shopping,Software,Transportation,Internet Services"
15489,"Software,Commerce and Shopping,Internet Services,Data and Analytics"
46149,"Financial Services,Software,Information Technology,Lending and Investments"
60874,"Mobile,Software,Apps,Media and Entertainment"
17770,"Financial Services,Software,Payments,Commerce and Shopping"
58264,"Software,Sales and Marketing,Internet Services,Mobile"
4462,"Health Care,Biotechnology,Science and Engineering,Manufacturing"
66177,"Mobile,Software,Internet Services,Information Technology"
66646,"Data and Analytics,Artificial Intelligence,Science and Engineering,Software"
4271,"Media and Entertainment,Internet Services,Software,Commerce and Shopping"
12838,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
11835,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
59456,"Financial Services,Payments,Software,Lending and Investments"
7746,"Sales and Marketing,Media and Entertainment,Advertising,Internet Services"
50850,"Manufacturing,Design,Hardware,Consumer Electronics"
11894,"Software,Information Technology,Internet Services,Hardware"
51188,"Hardware,Consumer Electronics,Manufacturing,Science and Engineering"
7357,"Software,Mobile,Apps,Information Technology"
54148,"Design,Clothing and Apparel,Commerce and Shopping,Community and Lifestyle"
16847,"Mobile,Payments,Financial Services,Software"
54558,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
31285,"Internet Services,Media and Entertainment,Events,Software"
5615,"Mobile,Media and Entertainment,Apps,Software"
57381,"Mobile,Software,Platforms,Apps"
75081,"Media and Entertainment,Internet Services,Education,Software"
43855,"Health Care,Science and Engineering,Biotechnology,Software"
20512,"Software,Internet Services,Sports,Media and Entertainment"
11104,"Media and Entertainment,Content and Publishing,Software,Internet Services"
42297,"Software,Mobile,Apps,Internet Services"
8901,"Software,Information Technology,Financial Services,Internet Services"
17784,"Hardware,Science and Engineering,Manufacturing,Consumer Electronics"
54984,"Commerce and Shopping,Financial Services,Design,Clothing and Apparel"
74516,"Software,Information Technology,Internet Services,Apps"
30204,"Software,Mobile,Education,Media and Entertainment"
13940,"Clothing and Apparel,Commerce and Shopping,Design,Mobile"
66949,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
45481,"Data and Analytics,Software,Information Technology,Sales and Marketing"
52451,"Financial Services,Lending and Investments,Science and Engineering,Biotechnology"
49884,"Financial Services,Lending and Investments,Science and Engineering,Health Care"
53326,"Energy,Sustainability,Natural Resources,Hardware"
68938,"Software,Hardware,Science and Engineering,Information Technology"
25937,"Software,Internet Services,Education,Information Technology"
17980,"Software,Information Technology,Sales and Marketing,Hardware"
27711,"Mobile,Sales and Marketing,Software,Advertising"
55313,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
14312,"Community and Lifestyle,Health Care,Sports,Consumer Electronics"
56862,"Events,Media and Entertainment,Commerce and Shopping,Internet Services"
34088,"Energy,Information Technology,Software,Data and Analytics"
30926,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
1507,"Media and Entertainment,Internet Services,Community and Lifestyle,Financial Services"
74482,"Science and Engineering,Data and Analytics,Artificial Intelligence,Software"
4907,"Messaging and Telecommunications,Mobile,Internet Services,Information Technology"
4631,"Software,Information Technology,Data and Analytics,Science and Engineering"
2037,"Manufacturing,Hardware,Science and Engineering,Consumer Electronics"
60284,"Software,Information Technology,Internet Services,Mobile"
16209,"Media and Entertainment,Content and Publishing,Sales and Marketing,Advertising"
54997,"Software,Information Technology,Internet Services,Data and Analytics"
19835,"Software,Mobile,Hardware,Apps"
14003,"Transportation,Commerce and Shopping,Software,Internet Services"
8488,"Privacy and Security,Software,Information Technology,Internet Services"
12230,"Software,Mobile,Media and Entertainment,Apps"
23120,"Software,Information Technology,Mobile,Apps"
3304,"Software,Internet Services,Information Technology,Data and Analytics"
28532,"Software,Mobile,Hardware,Information Technology"
64773,"Community and Lifestyle,Internet Services,Professional Services,Media and Entertainment"
11347,"Sales and Marketing,Software,Advertising,Internet Services"
23932,"Music and Audio,Media and Entertainment,Internet Services,Content and Publishing"
24586,"Software,Hardware,Information Technology,Data and Analytics"
42694,"Software,Design,Manufacturing,Information Technology"
33282,"Hardware,Software,Mobile,Consumer Electronics"
75346,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
75005,"Hardware,Science and Engineering,Software,Consumer Electronics"
40491,"Advertising,Sales and Marketing,Media and Entertainment,Mobile"
76911,"Financial Services,Payments,Software,Commerce and Shopping"
49497,"Health Care,Biotechnology,Science and Engineering,Information Technology"
40253,"Software,Information Technology,Data and Analytics,Sales and Marketing"
2554,"Software,Data and Analytics,Artificial Intelligence,Information Technology"
45010,"Health Care,Information Technology,Software,Hardware"
3820,"Data and Analytics,Software,Media and Entertainment,Internet Services"
74628,"Software,Information Technology,Internet Services,Data and Analytics"
41059,"Software,Media and Entertainment,Internet Services,Sales and Marketing"
49206,"Software,Mobile,Apps,Platforms"
16832,"Media and Entertainment,Software,Data and Analytics,Video"
68120,"Sales and Marketing,Commerce and Shopping,Advertising,Internet Services"
33952,"Media and Entertainment,Content and Publishing,Internet Services,Software"
5410,"Sales and Marketing,Advertising,Internet Services,Software"
27513,"Sales and Marketing,Software,Advertising,Information Technology"
15895,"Software,Data and Analytics,Artificial Intelligence,Information Technology"
16614,"Information Technology,Hardware,Software,Internet Services"
3477,"Mobile,Media and Entertainment,Software,Internet Services"
53860,"Software,Mobile,Information Technology,Internet Services"
46871,"Science and Engineering,Software,Hardware,Artificial Intelligence"
41791,"Sales and Marketing,Data and Analytics,Software,Internet Services"
27923,"Internet Services,Professional Services,Software,Sales and Marketing"
76870,"Energy,Sustainability,Software,Natural Resources"
14586,"Messaging and Telecommunications,Internet Services,Information Technology,Software"
17285,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
18350,"Software,Data and Analytics,Information Technology,Artificial Intelligence"
16541,"Software,Information Technology,Internet Services,Hardware"
41195,"Mobile,Software,Commerce and Shopping,Sales and Marketing"
37292,"Software,Gaming,Hardware,Media and Entertainment"
4391,"Health Care,Software,Information Technology,Internet Services"
35513,"Software,Sales and Marketing,Internet Services,Design"
45241,"Sales and Marketing,Advertising,Internet Services,Information Technology"
37129,"Energy,Sustainability,Natural Resources,Hardware"
50862,"Community and Lifestyle,Internet Services,Commerce and Shopping,Software"
36761,"Hardware,Science and Engineering,Manufacturing,Software"
77560,"Commerce and Shopping,Clothing and Apparel,Design,Consumer Goods"
52428,"Mobile,Software,Apps,Internet Services"
19629,"Mobile,Software,Apps,Internet Services"
39420,"Media and Entertainment,Music and Audio,Internet Services,Software"
34124,"Media and Entertainment,Music and Audio,Mobile,Design"
45890,"Media and Entertainment,Content and Publishing,Software,Design"
33133,"Energy,Manufacturing,Sustainability,Natural Resources"
63202,"Sales and Marketing,Internet Services,Design,Advertising"
70845,"Hardware,Real Estate,Commerce and Shopping,Consumer Electronics"
12983,"Sales and Marketing,Software,Advertising,Internet Services"
77698,"Sales and Marketing,Advertising,Internet Services,Design"
54619,"Sales and Marketing,Advertising,Internet Services,Commerce and Shopping"
40461,"Food and Beverage,Agriculture and Farming,Biotechnology,Health Care"
35162,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
3378,"Media and Entertainment,Mobile,Music and Audio,Software"
55449,"Financial Services,Payments,Software,Mobile"
25469,"Software,Information Technology,Sales and Marketing,Internet Services"
76665,"Software,Mobile,Hardware,Internet Services"
65012,"Media and Entertainment,Sales and Marketing,Content and Publishing,Advertising"
24269,"Community and Lifestyle,Media and Entertainment,Internet Services,Software"
21640,"Financial Services,Software,Payments,Privacy and Security"
75263,"Mobile,Food and Beverage,Software,Apps"
15446,"Software,Internet Services,Information Technology,Data and Analytics"
16973,"Sports,Health Care,Software,Internet Services"
48944,"Media and Entertainment,Sales and Marketing,Events,Internet Services"
9777,"Hardware,Science and Engineering,Software,Consumer Electronics"
65629,"Transportation,Software,Travel and Tourism,Internet Services"
60011,"Information Technology,Software,Hardware,Data and Analytics"
29340,"Software,Information Technology,Data and Analytics,Internet Services"
51473,"Professional Services,Software,Information Technology,Sales and Marketing"
24399,"Software,Mobile,Sales and Marketing,Data and Analytics"
57837,"Financial Services,Lending and Investments,Software,Internet Services"
30859,"Financial Services,Software,Information Technology,Professional Services"
63960,"Media and Entertainment,Events,Sports,Software"
63227,"Software,Energy,Data and Analytics,Hardware"
21016,"Software,Energy,Information Technology,Education"
25159,"Navigation and Mapping,Data and Analytics,Mobile,Software"
57165,"Software,Mobile,Apps,Platforms"
36398,"Commerce and Shopping,Internet Services,Design,Software"
49819,"Media and Entertainment,Education,Music and Audio,Video"
69822,"Education,Sales and Marketing,Internet Services,Software"
26097,"Software,Data and Analytics,Artificial Intelligence,Mobile"
31293,"Messaging and Telecommunications,Internet Services,Information Technology,Media and Entertainment"
70554,"Information Technology,Software,Data and Analytics,Professional Services"
22499,"Software,Mobile,Media and Entertainment,Apps"
53611,"Media and Entertainment,Financial Services,Community and Lifestyle,Internet Services"
62068,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
15658,"Software,Sales and Marketing,Internet Services,Mobile"
62412,"Media and Entertainment,Travel and Tourism,Internet Services,Community and Lifestyle"
21430,"Software,Data and Analytics,Information Technology,Hardware"
5510,"Music and Audio,Media and Entertainment,Mobile,Software"
54177,"Software,Data and Analytics,Information Technology,Artificial Intelligence"
59936,"Media and Entertainment,Sales and Marketing,Advertising,Internet Services"
4003,"Transportation,Mobile,Hardware,Software"
48612,"Content and Publishing,Media and Entertainment,Commerce and Shopping,Internet Services"
11832,"Energy,Sustainability,Manufacturing,Natural Resources"
36136,"Sales and Marketing,Software,Internet Services,Data and Analytics"
58225,"Commerce and Shopping,Financial Services,Manufacturing,Lending and Investments"
69508,"Software,Data and Analytics,Artificial Intelligence,Financial Services"
67303,"Software,Mobile,Apps,Platforms"
48389,"Media and Entertainment,Software,Hardware,Internet Services"
2802,"Software,Internet Services,Media and Entertainment,Apps"
22684,"Software,Hardware,Information Technology,Internet Services"
33677,"Software,Information Technology,Commerce and Shopping,Hardware"
28115,"Mobile,Software,Gaming,Apps"
3824,"Software,Artificial Intelligence,Data and Analytics,Education"
74726,"Software,Internet Services,Mobile,Apps"
76803,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
13115,"Health Care,Biotechnology,Science and Engineering,Financial Services"
59002,"Software,Data and Analytics,Science and Engineering,Information Technology"
17355,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
36842,"Software,Mobile,Professional Services,Apps"
51630,"Privacy and Security,Information Technology,Software,Internet Services"
90,"Sales and Marketing,Software,Advertising,Internet Services"
14626,"Education,Media and Entertainment,Content and Publishing,Internet Services"
30526,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
10971,"Education,Internet Services,Software,Community and Lifestyle"
59730,"Hardware,Manufacturing,Consumer Electronics,Information Technology"
