documentId,category_groups_list
41929,"Education,Software,Mobile,Apps"
21784,"Commerce and Shopping,Transportation,Software,Internet Services"
25420,"Software,Information Technology,Internet Services,Government and Military"
57622,"Software,Design,Sales and Marketing,Information Technology"
37211,"Software,Health Care,Information Technology,Data and Analytics"
33261,"Software,Information Technology,Financial Services,Internet Services"
50999,"Hardware,Energy,Consumer Electronics,Sustainability"
5057,"Health Care,Food and Beverage,Sports,Commerce and Shopping"
60734,"Data and Analytics,Software,Sales and Marketing,Internet Services"
29692,"Education,Software,Internet Services,Professional Services"
55855,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
44586,"Real Estate,Hardware,Consumer Electronics,Manufacturing"
29733,"Biotechnology,Science and Engineering,Agriculture and Farming,Health Care"
28380,"Real Estate,Manufacturing,Energy,Hardware"
41132,"Financial Services,Lending and Investments,Science and Engineering,Software"
57220,"Sales and Marketing,Advertising,Internet Services,Commerce and Shopping"
10184,"Internet Services,Software,Information Technology,Hardware"
15410,"Video,Media and Entertainment,Advertising,Sales and Marketing"
11157,"Media and Entertainment,Video,Content and Publishing,Music and Audio"
21225,"Information Technology,Internet Services,Software,Hardware"
67875,"Commerce and Shopping,Clothing and Apparel,Design,Community and Lifestyle"
50994,"Sales and Marketing,Internet Services,Advertising,Media and Entertainment"
53421,"Gaming,Sports,Software,Internet Services"
2835,"Artificial Intelligence,Data and Analytics,Software,Science and Engineering"
55620,"Media and Entertainment,Video,Internet Services,Music and Audio"
54026,"Software,Mobile,Apps,Platforms"
58660,"Software,Information Technology,Transportation,Hardware"
35590,"Commerce and Shopping,Software,Mobile,Internet Services"
40986,"Media and Entertainment,Internet Services,Software,Apps"
35284,"Software,Mobile,Apps,Information Technology"
75533,"Food and Beverage,Agriculture and Farming,Health Care,Community and Lifestyle"
57073,"Internet Services,Mobile,Messaging and Telecommunications,Hardware"
72990,"Information Technology,Software,Hardware,Privacy and Security"
24870,"Health Care,Biotechnology,Science and Engineering,Manufacturing"
49384,"Biotechnology,Science and Engineering,Health Care,Sustainability"
58184,"Software,Information Technology,Data and Analytics,Commerce and Shopping"
521,"Media and Entertainment,Video,Music and Audio,Content and Publishing"
9546,"Data and Analytics,Software,Information Technology,Artificial Intelligence"
9744,"Transportation,Software,Science and Engineering,Artificial Intelligence"
55505,"Commerce and Shopping,Software,Sales and Marketing,Internet Services"
60979,"Media and Entertainment,Transportation,Energy,Content and Publishing"
1937,"Artificial Intelligence,Science and Engineering,Data and Analytics,Software"
7721,"Media and Entertainment,Internet Services,Software,Mobile"
10528,"Sports,Internet Services,Events,Media and Entertainment"
38776,"Food and Beverage,Commerce and Shopping,Transportation,Administrative Services"
72260,"Internet Services,Sales and Marketing,Advertising,Media and Entertainment"
48764,"Financial Services,Lending and Investments,Payments,Software"
39237,"Media and Entertainment,Internet Services,Software,Video"
32461,"Media and Entertainment,Sales and Marketing,Messaging and Telecommunications,Video"
33909,"Software,Information Technology,Hardware,Consumer Electronics"
17722,"Internet Services,Community and Lifestyle,Software,Apps"
18725,"Software,Information Technology,Internet Services,Data and Analytics"
16226,"Software,Media and Entertainment,Sales and Marketing,Data and Analytics"
1509,"Mobile,Software,Internet Services,Media and Entertainment"
12888,"Education,Software,Media and Entertainment,Content and Publishing"
12647,"Hardware,Science and Engineering,Manufacturing,Software"
73947,"Sports,Media and Entertainment,Video,Internet Services"
75894,"Software,Information Technology,Data and Analytics,Financial Services"
39833,"Financial Services,Software,Payments,Information Technology"
56494,"Biotechnology,Science and Engineering,Health Care,Data and Analytics"
12661,"Privacy and Security,Information Technology,Software,Internet Services"
9998,"Content and Publishing,Media and Entertainment,Data and Analytics,Software"
26162,"Sales and Marketing,Advertising,Software,Mobile"
37121,"Software,Mobile,Commerce and Shopping,Apps"
43466,"Mobile,Software,Sales and Marketing,Advertising"
12960,"Financial Services,Internet Services,Community and Lifestyle,Software"
46690,"Commerce and Shopping,Travel and Tourism,Internet Services,Transportation"
19906,"Education,Software,Media and Entertainment,Apps"
53740,"Media and Entertainment,Software,Video,Artificial Intelligence"
25165,"Software,Media and Entertainment,Internet Services,Mobile"
20913,"Internet Services,Software,Information Technology,Hardware"
49712,"Media and Entertainment,Internet Services,Financial Services,Sales and Marketing"
5105,"Design,Clothing and Apparel,Community and Lifestyle,Commerce and Shopping"
75838,"Sales and Marketing,Internet Services,Design,Software"
39394,"Software,Mobile,Apps,Platforms"
57934,"Sales and Marketing,Advertising,Software,Media and Entertainment"
29789,"Software,Mobile,Internet Services,Media and Entertainment"
69973,"Privacy and Security,Information Technology,Software,Data and Analytics"
33512,"Commerce and Shopping,Food and Beverage,Internet Services,Software"
42847,"Health Care,Sports,Media and Entertainment,Internet Services"
61884,"Mobile,Media and Entertainment,Events,Navigation and Mapping"
33546,"Commerce and Shopping,Software,Sales and Marketing,Internet Services"
46972,"Software,Commerce and Shopping,Hardware,Science and Engineering"
77246,"Hardware,Consumer Goods,Consumer Electronics,Software"
9245,"Mobile,Media and Entertainment,Software,Apps"
35331,"Information Technology,Sales and Marketing,Software,Professional Services"
43878,"Software,Information Technology,Data and Analytics,Internet Services"
1499,"Information Technology,Messaging and Telecommunications,Internet Services,Software"
62247,"Commerce and Shopping,Clothing and Apparel,Design,Community and Lifestyle"
53975,"Media and Entertainment,Software,Internet Services,Content and Publishing"
68920,"Sales and Marketing,Advertising,Software,Media and Entertainment"
2520,"Commerce and Shopping,Food and Beverage,Consumer Goods,Health Care"
27415,"Information Technology,Software,Video,Internet Services"
63778,"Financial Services,Lending and Investments,Software,Data and Analytics"
68617,"Sales and Marketing,Internet Services,Advertising,Design"
46064,"Financial Services,Payments,Software,Internet Services"
29528,"Content and Publishing,Design,Media and Entertainment,Software"
24582,"Data and Analytics,Software,Artificial Intelligence,Sales and Marketing"
61881,"Information Technology,Software,Internet Services,Hardware"
51122,"Software,Hardware,Media and Entertainment,Mobile"
21465,"Data and Analytics,Software,Artificial Intelligence,Information Technology"
50409,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
19278,"Events,Media and Entertainment,Software,Sales and Marketing"
46633,"Financial Services,Lending and Investments,Software,Science and Engineering"
5264,"Hardware,Science and Engineering,Manufacturing,Consumer Electronics"
1569,"Biotechnology,Science and Engineering,Financial Services,Lending and Investments"
25101,"Software,Mobile,Education,Gaming"
49842,"Internet Services,Software,Community and Lifestyle,Apps"
4967,"Mobile,Software,Apps,Platforms"
47949,"Software,Media and Entertainment,Professional Services,Apps"
77127,"Science and Engineering,Biotechnology,Sustainability,Energy"
49296,"Software,Mobile,Financial Services,Apps"
16362,"Software,Sales and Marketing,Design,Internet Services"
27303,"Manufacturing,Hardware,Energy,Sustainability"
44011,"Music and Audio,Media and Entertainment,Video,Content and Publishing"
52179,"Internet Services,Software,Information Technology,Hardware"
66196,"Software,Design,Sales and Marketing,Internet Services"
74298,"Hardware,Mobile,Internet Services,Software"
39825,"Government and Military,Privacy and Security,Consumer Electronics,Hardware"
33341,"Software,Information Technology,Health Care,Transportation"
27455,"Mobile,Software,Apps,Platforms"
67610,"Content and Publishing,Media and Entertainment,Internet Services,Information Technology"
20955,"Software,Hardware,Information Technology,Internet Services"
75236,"Software,Financial Services,Payments,Information Technology"
54534,"Mobile,Internet Services,Software,Apps"
34920,"Software,Commerce and Shopping,Sales and Marketing,Hardware"
8650,"Software,Mobile,Apps,Platforms"
53037,"Software,Information Technology,Internet Services,Data and Analytics"
14901,"Software,Information Technology,Professional Services,Education"
47027,"Commerce and Shopping,Internet Services,Real Estate,Software"
77228,"Events,Community and Lifestyle,Commerce and Shopping,Internet Services"
46676,"Commerce and Shopping,Media and Entertainment,Content and Publishing,Internet Services"
37647,"Software,Information Technology,Professional Services,Hardware"
48715,"Software,Food and Beverage,Health Care,Hardware"
49142,"Financial Services,Lending and Investments,Software,Information Technology"
37197,"Software,Health Care,Mobile,Information Technology"
45742,"Software,Mobile,Media and Entertainment,Video"
61618,"Software,Mobile,Apps,Internet Services"
18435,"Software,Mobile,Apps,Financial Services"
45627,"Data and Analytics,Software,Media and Entertainment,Sales and Marketing"
25738,"Sales and Marketing,Advertising,Internet Services,Software"
76328,"Hardware,Consumer Goods,Consumer Electronics,Science and Engineering"
2623,"Energy,Sustainability,Manufacturing,Natural Resources"
12641,"Education,Science and Engineering,Software,Information Technology"
71106,"Internet Services,Information Technology,Messaging and Telecommunications,Commerce and Shopping"
72669,"Media and Entertainment,Content and Publishing,Video,Events"
13005,"Media and Entertainment,Music and Audio,Internet Services,Community and Lifestyle"
34391,"Biotechnology,Science and Engineering,Health Care,Software"
10296,"Information Technology,Internet Services,Software,Messaging and Telecommunications"
34486,"Data and Analytics,Software,Artificial Intelligence,Information Technology"
34287,"Science and Engineering,Biotechnology,Data and Analytics,Health Care"
76107,"Software,Messaging and Telecommunications,Internet Services,Information Technology"
74849,"Media and Entertainment,Music and Audio,Software,Internet Services"
22870,"Transportation,Software,Data and Analytics,Information Technology"
19988,"Privacy and Security,Video,Media and Entertainment,Information Technology"
7934,"Hardware,Software,Internet Services,Mobile"
994,"Media and Entertainment,Mobile,Software,Events"
76741,"Software,Artificial Intelligence,Data and Analytics,Science and Engineering"
57397,"Software,Artificial Intelligence,Data and Analytics,Commerce and Shopping"
32155,"Privacy and Security,Information Technology,Professional Services,Software"
9371,"Financial Services,Payments,Software,Internet Services"
53100,"Energy,Sustainability,Natural Resources,Manufacturing"
66624,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
55565,"Science and Engineering,Energy,Sustainability,Biotechnology"
53512,"Financial Services,Lending and Investments,Software,Hardware"
70117,"Financial Services,Payments,Software,Mobile"
37767,"Sales and Marketing,Internet Services,Advertising,Software"
56138,"Health Care,Biotechnology,Science and Engineering,Sports"
8750,"Financial Services,Lending and Investments,Software,Media and Entertainment"
7614,"Hardware,Consumer Electronics,Manufacturing,Media and Entertainment"
22806,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
30905,"Software,Apps,Mobile,Media and Entertainment"
64769,"Financial Services,Lending and Investments,Software,Payments"
42308,"Software,Information Technology,Professional Services,Apps"
73110,"Sales and Marketing,Advertising,Internet Services,Software"
40931,"Software,Hardware,Design,Consumer Electronics"
62026,"Energy,Manufacturing,Hardware,Sustainability"
46821,"Sales and Marketing,Internet Services,Advertising,Software"
18757,"Science and Engineering,Energy,Manufacturing,Sustainability"
8114,"Internet Services,Travel and Tourism,Financial Services,Software"
38518,"Software,Mobile,Sales and Marketing,Internet Services"
3208,"Mobile,Software,Internet Services,Apps"
19315,"Commerce and Shopping,Software,Sales and Marketing,Internet Services"
6784,"Software,Mobile,Internet Services,Apps"
63532,"Software,Design,Mobile,Sales and Marketing"
73499,"Internet Services,Software,Information Technology,Sales and Marketing"
56331,"Commerce and Shopping,Media and Entertainment,Internet Services,Clothing and Apparel"
61614,"Sales and Marketing,Advertising,Internet Services,Software"
15772,"Health Care,Science and Engineering,Biotechnology,Hardware"
21914,"Software,Financial Services,Professional Services,Information Technology"
57565,"Software,Information Technology,Science and Engineering,Financial Services"
3549,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
18485,"Energy,Sustainability,Biotechnology,Natural Resources"
40317,"Data and Analytics,Sales and Marketing,Advertising,Software"
35562,"Travel and Tourism,Internet Services,Software,Media and Entertainment"
50725,"Data and Analytics,Science and Engineering,Software,Agriculture and Farming"
58125,"Sports,Media and Entertainment,Content and Publishing,Internet Services"
3051,"Software,Mobile,Media and Entertainment,Apps"
55010,"Data and Analytics,Internet Services,Navigation and Mapping,Software"
41182,"Hardware,Consumer Electronics,Energy,Manufacturing"
72159,"Design,Software,Internet Services,Sales and Marketing"
70106,"Media and Entertainment,Internet Services,Software,Content and Publishing"
38515,"Media and Entertainment,Content and Publishing,Software,Internet Services"
21257,"Science and Engineering,Biotechnology,Health Care,Software"
11152,"Commerce and Shopping,Software,Transportation,Internet Services"
15489,"Software,Sales and Marketing,Information Technology,Commerce and Shopping"
46149,"Financial Services,Software,Data and Analytics,Lending and Investments"
60874,"Mobile,Navigation and Mapping,Internet Services,Software"
17770,"Financial Services,Hardware,Software,Information Technology"
58264,"Software,Internet Services,Design,Sales and Marketing"
4462,"Science and Engineering,Health Care,Biotechnology,Manufacturing"
66177,"Software,Mobile,Information Technology,Internet Services"
66646,"Artificial Intelligence,Data and Analytics,Science and Engineering,Software"
4271,"Media and Entertainment,Internet Services,Software,Video"
12838,"Sales and Marketing,Advertising,Media and Entertainment,Content and Publishing"
11835,"Sales and Marketing,Advertising,Media and Entertainment,Content and Publishing"
59456,"Financial Services,Payments,Software,Lending and Investments"
7746,"Media and Entertainment,Sales and Marketing,Software,Internet Services"
50850,"Manufacturing,Hardware,Design,Real Estate"
11894,"Software,Information Technology,Internet Services,Hardware"
51188,"Hardware,Science and Engineering,Consumer Electronics,Manufacturing"
7357,"Software,Mobile,Apps,Internet Services"
54148,"Design,Clothing and Apparel,Community and Lifestyle,Commerce and Shopping"
16847,"Mobile,Financial Services,Payments,Software"
54558,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
31285,"Internet Services,Events,Software,Media and Entertainment"
5615,"Mobile,Media and Entertainment,Internet Services,Software"
57381,"Software,Mobile,Hardware,Apps"
75081,"Media and Entertainment,Internet Services,Education,Software"
43855,"Health Care,Science and Engineering,Biotechnology,Software"
20512,"Software,Information Technology,Sales and Marketing,Data and Analytics"
11104,"Media and Entertainment,Content and Publishing,Software,Hardware"
42297,"Software,Apps,Commerce and Shopping,Mobile"
8901,"Software,Information Technology,Sales and Marketing,Financial Services"
17784,"Hardware,Science and Engineering,Manufacturing,Consumer Electronics"
54984,"Commerce and Shopping,Design,Clothing and Apparel,Software"
74516,"Software,Information Technology,Data and Analytics,Internet Services"
30204,"Education,Software,Mobile,Media and Entertainment"
13940,"Clothing and Apparel,Design,Mobile,Commerce and Shopping"
66949,"Software,Artificial Intelligence,Data and Analytics,Science and Engineering"
45481,"Data and Analytics,Software,Design,Information Technology"
52451,"Biotechnology,Financial Services,Lending and Investments,Science and Engineering"
49884,"Financial Services,Lending and Investments,Science and Engineering,Software"
53326,"Energy,Sustainability,Natural Resources,Hardware"
68938,"Software,Science and Engineering,Hardware,Information Technology"
25937,"Software,Education,Internet Services,Information Technology"
17980,"Software,Information Technology,Media and Entertainment,Content and Publishing"
27711,"Mobile,Sales and Marketing,Data and Analytics,Internet Services"
55313,"Artificial Intelligence,Data and Analytics,Software,Science and Engineering"
14312,"Health Care,Hardware,Consumer Electronics,Consumer Goods"
56862,"Events,Commerce and Shopping,Media and Entertainment,Internet Services"
34088,"Data and Analytics,Information Technology,Energy,Software"
30926,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
1507,"Media and Entertainment,Internet Services,Financial Services,Software"
74482,"Artificial Intelligence,Software,Science and Engineering,Data and Analytics"
4907,"Messaging and Telecommunications,Internet Services,Mobile,Information Technology"
4631,"Software,Data and Analytics,Information Technology,Science and Engineering"
2037,"Manufacturing,Hardware,Consumer Electronics,Science and Engineering"
60284,"Software,Information Technology,Internet Services,Hardware"
16209,"Media and Entertainment,Content and Publishing,Sales and Marketing,Advertising"
54997,"Software,Internet Services,Information Technology,Messaging and Telecommunications"
19835,"Hardware,Software,Consumer Electronics,Mobile"
14003,"Transportation,Commerce and Shopping,Internet Services,Financial Services"
8488,"Privacy and Security,Information Technology,Software,Internet Services"
12230,"Software,Mobile,Media and Entertainment,Content and Publishing"
23120,"Software,Information Technology,Mobile,Apps"
3304,"Software,Internet Services,Information Technology,Media and Entertainment"
28532,"Software,Hardware,Mobile,Sales and Marketing"
64773,"Community and Lifestyle,Internet Services,Software,Apps"
11347,"Software,Sales and Marketing,Data and Analytics,Advertising"
23932,"Music and Audio,Media and Entertainment,Video,Internet Services"
24586,"Software,Hardware,Commerce and Shopping,Information Technology"
42694,"Software,Manufacturing,Hardware,Design"
33282,"Mobile,Hardware,Software,Consumer Electronics"
75346,"Artificial Intelligence,Data and Analytics,Software,Science and Engineering"
75005,"Hardware,Science and Engineering,Software,Consumer Electronics"
40491,"Sales and Marketing,Advertising,Media and Entertainment,Video"
76911,"Financial Services,Payments,Software,Commerce and Shopping"
49497,"Health Care,Biotechnology,Science and Engineering,Manufacturing"
40253,"Software,Information Technology,Data and Analytics,Sales and Marketing"
2554,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
45010,"Health Care,Software,Information Technology,Internet Services"
3820,"Data and Analytics,Media and Entertainment,Software,Artificial Intelligence"
74628,"Software,Information Technology,Internet Services,Privacy and Security"
41059,"Education,Media and Entertainment,Software,Internet Services"
49206,"Software,Information Technology,Mobile,Apps"
16832,"Media and Entertainment,Data and Analytics,Video,Software"
68120,"Sales and Marketing,Advertising,Internet Services,Commerce and Shopping"
33952,"Media and Entertainment,Content and Publishing,Education,Internet Services"
5410,"Sales and Marketing,Advertising,Data and Analytics,Software"
27513,"Sales and Marketing,Advertising,Software,Information Technology"
15895,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
16614,"Software,Information Technology,Hardware,Internet Services"
3477,"Data and Analytics,Media and Entertainment,Navigation and Mapping,Internet Services"
53860,"Software,Mobile,Commerce and Shopping,Hardware"
46871,"Science and Engineering,Software,Hardware,Artificial Intelligence"
41791,"Data and Analytics,Sales and Marketing,Software,Advertising"
27923,"Internet Services,Commerce and Shopping,Professional Services,Software"
76870,"Real Estate,Energy,Hardware,Sustainability"
14586,"Messaging and Telecommunications,Information Technology,Software,Internet Services"
17285,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
18350,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
16541,"Information Technology,Software,Privacy and Security,Internet Services"
41195,"Mobile,Software,Commerce and Shopping,Apps"
37292,"Software,Gaming,Hardware,Media and Entertainment"
4391,"Health Care,Software,Information Technology,Internet Services"
35513,"Internet Services,Software,Sales and Marketing,Design"
45241,"Sales and Marketing,Advertising,Internet Services,Information Technology"
37129,"Energy,Sustainability,Natural Resources,Hardware"
50862,"Software,Apps,Internet Services,Mobile"
36761,"Hardware,Manufacturing,Science and Engineering,Consumer Electronics"
77560,"Clothing and Apparel,Commerce and Shopping,Design,Community and Lifestyle"
52428,"Mobile,Internet Services,Navigation and Mapping,Software"
19629,"Mobile,Software,Internet Services,Apps"
39420,"Media and Entertainment,Music and Audio,Video,Software"
34124,"Media and Entertainment,Music and Audio,Mobile,Design"
45890,"Media and Entertainment,Content and Publishing,Commerce and Shopping,Software"
33133,"Energy,Natural Resources,Sustainability,Transportation"
63202,"Sales and Marketing,Internet Services,Design,Advertising"
70845,"Real Estate,Commerce and Shopping,Consumer Electronics,Hardware"
12983,"Sales and Marketing,Software,Advertising,Information Technology"
77698,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
54619,"Sales and Marketing,Internet Services,Advertising,Commerce and Shopping"
40461,"Food and Beverage,Agriculture and Farming,Health Care,Community and Lifestyle"
35162,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
3378,"Media and Entertainment,Mobile,Music and Audio,Internet Services"
55449,"Financial Services,Payments,Software,Mobile"
25469,"Software,Sales and Marketing,Information Technology,Messaging and Telecommunications"
76665,"Software,Transportation,Hardware,Internet Services"
65012,"Sales and Marketing,Advertising,Media and Entertainment,Content and Publishing"
24269,"Media and Entertainment,Community and Lifestyle,Internet Services,Education"
21640,"Financial Services,Payments,Software,Information Technology"
75263,"Mobile,Food and Beverage,Software,Apps"
15446,"Software,Internet Services,Information Technology,Data and Analytics"
16973,"Sports,Health Care,Software,Mobile"
48944,"Media and Entertainment,Events,Sales and Marketing,Software"
9777,"Hardware,Software,Science and Engineering,Consumer Electronics"
65629,"Transportation,Software,Hardware,Information Technology"
60011,"Information Technology,Software,Hardware,Data and Analytics"
29340,"Software,Information Technology,Data and Analytics,Hardware"
51473,"Professional Services,Administrative Services,Information Technology,Software"
24399,"Software,Data and Analytics,Sales and Marketing,Mobile"
57837,"Financial Services,Software,Lending and Investments,Internet Services"
30859,"Software,Information Technology,Professional Services,Financial Services"
63960,"Media and Entertainment,Events,Software,Mobile"
63227,"Software,Hardware,Energy,Data and Analytics"
21016,"Software,Science and Engineering,Information Technology,Energy"
25159,"Navigation and Mapping,Data and Analytics,Internet Services,Mobile"
57165,"Software,Mobile,Apps,Platforms"
36398,"Commerce and Shopping,Transportation,Internet Services,Administrative Services"
49819,"Media and Entertainment,Education,Video,Music and Audio"
69822,"Education,Sales and Marketing,Software,Information Technology"
26097,"Software,Artificial Intelligence,Data and Analytics,Science and Engineering"
31293,"Messaging and Telecommunications,Internet Services,Information Technology,Software"
70554,"Software,Information Technology,Professional Services,Data and Analytics"
22499,"Software,Apps,Internet Services,Mobile"
53611,"Financial Services,Community and Lifestyle,Media and Entertainment,Lending and Investments"
62068,"Science and Engineering,Artificial Intelligence,Data and Analytics,Software"
15658,"Software,Internet Services,Commerce and Shopping,Sales and Marketing"
62412,"Travel and Tourism,Media and Entertainment,Internet Services,Software"
21430,"Software,Data and Analytics,Information Technology,Hardware"
5510,"Music and Audio,Media and Entertainment,Mobile,Software"
54177,"Software,Data and Analytics,Artificial Intelligence,Mobile"
59936,"Media and Entertainment,Sales and Marketing,Events,Advertising"
4003,"Transportation,Software,Hardware,Consumer Electronics"
48612,"Content and Publishing,Media and Entertainment,Commerce and Shopping,Internet Services"
11832,"Energy,Manufacturing,Sustainability,Natural Resources"
36136,"Software,Sales and Marketing,Internet Services,Information Technology"
58225,"Financial Services,Commerce and Shopping,Payments,Lending and Investments"
69508,"Data and Analytics,Software,Artificial Intelligence,Financial Services"
67303,"Software,Mobile,Design,Apps"
48389,"Hardware,Media and Entertainment,Software,Events"
2802,"Software,Internet Services,Media and Entertainment,Information Technology"
22684,"Software,Hardware,Information Technology,Data and Analytics"
33677,"Software,Commerce and Shopping,Information Technology,Hardware"
28115,"Software,Mobile,Gaming,Apps"
3824,"Artificial Intelligence,Software,Education,Data and Analytics"
74726,"Software,Mobile,Internet Services,Apps"
76803,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
13115,"Biotechnology,Science and Engineering,Financial Services,Health Care"
59002,"Data and Analytics,Software,Science and Engineering,Information Technology"
17355,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
36842,"Software,Professional Services,Apps,Mobile"
51630,"Privacy and Security,Information Technology,Software,Hardware"
90,"Sales and Marketing,Software,Advertising,Data and Analytics"
14626,"Education,Software,Internet Services,Media and Entertainment"
30526,"Sales and Marketing,Advertising,Media and Entertainment,Content and Publishing"
10971,"Education,Internet Services,Software,Media and Entertainment"
59730,"Hardware,Manufacturing,Consumer Electronics,Information Technology"
