documentId,category_groups_list
70675,"Hardware,Software,Science and Engineering,Consumer Electronics"
1318,"Software,Media and Entertainment,Information Technology,Internet Services"
55083,"Internet Services,Software,Mobile,Apps"
42080,"Software,Mobile,Hardware,Information Technology"
65619,"Information Technology,Software,Internet Services,Financial Services"
7111,"Software,Internet Services,Financial Services,Information Technology"
29006,"Media and Entertainment,Content and Publishing,Software,Internet Services"
31102,"Events,Media and Entertainment,Community and Lifestyle,Software"
27301,"Commerce and Shopping,Software,Mobile,Data and Analytics"
333,"Mobile,Internet Services,Messaging and Telecommunications,Software"
27807,"Software,Health Care,Information Technology,Data and Analytics"
23039,"Design,Clothing and Apparel,Commerce and Shopping,Community and Lifestyle"
42449,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
20105,"Software,Data and Analytics,Privacy and Security,Artificial Intelligence"
41929,"Software,Education,Mobile,Apps"
21784,"Software,Commerce and Shopping,Information Technology,Financial Services"
25420,"Information Technology,Software,Professional Services,Internet Services"
57622,"Software,Information Technology,Sales and Marketing,Design"
37211,"Software,Information Technology,Health Care,Data and Analytics"
33261,"Software,Information Technology,Internet Services,Financial Services"
50999,"Energy,Hardware,Sustainability,Manufacturing"
5057,"Food and Beverage,Health Care,Sports,Community and Lifestyle"
60734,"Software,Data and Analytics,Sales and Marketing,Artificial Intelligence"
29692,"Education,Software,Information Technology,Internet Services"
55855,"Clothing and Apparel,Commerce and Shopping,Design,Community and Lifestyle"
44586,"Hardware,Manufacturing,Energy,Real Estate"
29733,"Biotechnology,Science and Engineering,Health Care,Agriculture and Farming"
28380,"Manufacturing,Energy,Hardware,Sustainability"
41132,"Financial Services,Lending and Investments,Science and Engineering,Biotechnology"
57220,"Sales and Marketing,Internet Services,Media and Entertainment,Advertising"
10184,"Information Technology,Software,Internet Services,Hardware"
15410,"Media and Entertainment,Video,Sales and Marketing,Advertising"
11157,"Media and Entertainment,Video,Content and Publishing,Software"
21225,"Information Technology,Software,Privacy and Security,Internet Services"
67875,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
50994,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
53421,"Gaming,Sports,Software,Media and Entertainment"
2835,"Artificial Intelligence,Data and Analytics,Software,Science and Engineering"
55620,"Media and Entertainment,Video,Internet Services,Software"
54026,"Software,Mobile,Apps,Platforms"
58660,"Software,Information Technology,Hardware,Internet Services"
35590,"Software,Commerce and Shopping,Mobile,Financial Services"
40986,"Internet Services,Media and Entertainment,Software,Apps"
35284,"Software,Mobile,Internet Services,Information Technology"
75533,"Food and Beverage,Commerce and Shopping,Agriculture and Farming,Health Care"
57073,"Internet Services,Information Technology,Messaging and Telecommunications,Software"
72990,"Software,Information Technology,Hardware,Privacy and Security"
24870,"Health Care,Science and Engineering,Biotechnology,Hardware"
49384,"Biotechnology,Health Care,Science and Engineering,Manufacturing"
58184,"Software,Information Technology,Data and Analytics,Internet Services"
521,"Media and Entertainment,Music and Audio,Video,Hardware"
9546,"Software,Information Technology,Data and Analytics,Internet Services"
9744,"Transportation,Hardware,Software,Science and Engineering"
55505,"Software,Sales and Marketing,Commerce and Shopping,Internet Services"
60979,"Energy,Internet Services,Sustainability,Media and Entertainment"
1937,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
7721,"Media and Entertainment,Internet Services,Software,Content and Publishing"
10528,"Sports,Events,Travel and Tourism,Media and Entertainment"
38776,"Food and Beverage,Travel and Tourism,Commerce and Shopping,Internet Services"
72260,"Internet Services,Media and Entertainment,Commerce and Shopping,Sales and Marketing"
48764,"Financial Services,Lending and Investments,Software,Payments"
39237,"Media and Entertainment,Video,Internet Services,Music and Audio"
32461,"Media and Entertainment,Video,Sales and Marketing,Internet Services"
33909,"Software,Information Technology,Hardware,Internet Services"
17722,"Internet Services,Software,Media and Entertainment,Apps"
18725,"Information Technology,Software,Internet Services,Financial Services"
16226,"Sales and Marketing,Advertising,Software,Mobile"
1509,"Software,Mobile,Internet Services,Media and Entertainment"
12888,"Education,Software,Media and Entertainment,Content and Publishing"
12647,"Hardware,Science and Engineering,Software,Manufacturing"
73947,"Sports,Media and Entertainment,Health Care,Internet Services"
75894,"Software,Information Technology,Hardware,Internet Services"
39833,"Financial Services,Software,Payments,Commerce and Shopping"
56494,"Health Care,Biotechnology,Science and Engineering,Software"
12661,"Privacy and Security,Information Technology,Software,Hardware"
9998,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
26162,"Software,Sales and Marketing,Advertising,Internet Services"
37121,"Software,Mobile,Commerce and Shopping,Apps"
43466,"Mobile,Software,Sales and Marketing,Advertising"
12960,"Financial Services,Lending and Investments,Software,Media and Entertainment"
46690,"Commerce and Shopping,Food and Beverage,Transportation,Travel and Tourism"
19906,"Education,Media and Entertainment,Software,Mobile"
53740,"Software,Media and Entertainment,Data and Analytics,Video"
25165,"Software,Internet Services,Apps,Media and Entertainment"
20913,"Software,Information Technology,Internet Services,Hardware"
49712,"Media and Entertainment,Internet Services,Events,Community and Lifestyle"
5105,"Community and Lifestyle,Software,Commerce and Shopping,Design"
75838,"Sales and Marketing,Internet Services,Design,Software"
39394,"Software,Mobile,Apps,Platforms"
57934,"Sales and Marketing,Media and Entertainment,Software,Advertising"
29789,"Software,Mobile,Internet Services,Apps"
69973,"Software,Information Technology,Data and Analytics,Privacy and Security"
33512,"Commerce and Shopping,Food and Beverage,Internet Services,Travel and Tourism"
42847,"Health Care,Software,Internet Services,Community and Lifestyle"
61884,"Mobile,Media and Entertainment,Navigation and Mapping,Events"
33546,"Software,Internet Services,Sales and Marketing,Commerce and Shopping"
46972,"Software,Hardware,Transportation,Commerce and Shopping"
77246,"Hardware,Consumer Electronics,Software,Science and Engineering"
9245,"Mobile,Software,Apps,Platforms"
35331,"Information Technology,Software,Internet Services,Sales and Marketing"
43878,"Software,Information Technology,Internet Services,Health Care"
1499,"Information Technology,Internet Services,Messaging and Telecommunications,Software"
62247,"Commerce and Shopping,Design,Clothing and Apparel,Community and Lifestyle"
53975,"Media and Entertainment,Content and Publishing,Internet Services,Video"
68920,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
2520,"Commerce and Shopping,Food and Beverage,Health Care,Consumer Goods"
27415,"Media and Entertainment,Video,Information Technology,Internet Services"
63778,"Financial Services,Lending and Investments,Software,Information Technology"
68617,"Sales and Marketing,Advertising,Internet Services,Design"
46064,"Financial Services,Payments,Software,Mobile"
29528,"Content and Publishing,Media and Entertainment,Design,Internet Services"
24582,"Software,Sales and Marketing,Hardware,Media and Entertainment"
61881,"Information Technology,Software,Hardware,Privacy and Security"
51122,"Mobile,Software,Media and Entertainment,Hardware"
21465,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
50409,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
19278,"Events,Media and Entertainment,Travel and Tourism,Internet Services"
46633,"Financial Services,Lending and Investments,Science and Engineering,Biotechnology"
5264,"Hardware,Manufacturing,Science and Engineering,Consumer Electronics"
1569,"Biotechnology,Health Care,Science and Engineering,Financial Services"
25101,"Software,Mobile,Apps,Gaming"
49842,"Software,Internet Services,Information Technology,Apps"
4967,"Mobile,Software,Media and Entertainment,Apps"
47949,"Software,Media and Entertainment,Mobile,Apps"
77127,"Manufacturing,Energy,Science and Engineering,Sustainability"
49296,"Software,Mobile,Apps,Financial Services"
16362,"Software,Sales and Marketing,Design,Internet Services"
27303,"Manufacturing,Energy,Hardware,Sustainability"
44011,"Media and Entertainment,Music and Audio,Video,Content and Publishing"
52179,"Software,Information Technology,Internet Services,Hardware"
66196,"Sales and Marketing,Software,Design,Internet Services"
74298,"Hardware,Information Technology,Consumer Electronics,Software"
39825,"Privacy and Security,Hardware,Government and Military,Consumer Electronics"
33341,"Information Technology,Software,Financial Services,Hardware"
27455,"Mobile,Software,Apps,Platforms"
67610,"Media and Entertainment,Content and Publishing,Software,Internet Services"
20955,"Software,Information Technology,Internet Services,Hardware"
75236,"Financial Services,Software,Payments,Data and Analytics"
54534,"Software,Internet Services,Mobile,Apps"
34920,"Software,Commerce and Shopping,Sales and Marketing,Internet Services"
8650,"Mobile,Software,Apps,Platforms"
53037,"Software,Information Technology,Internet Services,Sales and Marketing"
14901,"Software,Information Technology,Hardware,Internet Services"
47027,"Commerce and Shopping,Internet Services,Software,Sales and Marketing"
77228,"Internet Services,Media and Entertainment,Community and Lifestyle,Commerce and Shopping"
46676,"Commerce and Shopping,Media and Entertainment,Internet Services,Content and Publishing"
37647,"Software,Information Technology,Hardware,Internet Services"
48715,"Commerce and Shopping,Food and Beverage,Software,Internet Services"
49142,"Financial Services,Lending and Investments,Software,Payments"
37197,"Software,Health Care,Mobile,Information Technology"
45742,"Mobile,Software,Media and Entertainment,Video"
61618,"Software,Mobile,Internet Services,Apps"
18435,"Mobile,Software,Financial Services,Apps"
45627,"Software,Data and Analytics,Sales and Marketing,Media and Entertainment"
25738,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
76328,"Hardware,Consumer Electronics,Consumer Goods,Science and Engineering"
2623,"Energy,Sustainability,Natural Resources,Manufacturing"
12641,"Education,Science and Engineering,Biotechnology,Health Care"
71106,"Internet Services,Information Technology,Sales and Marketing,Software"
72669,"Media and Entertainment,Content and Publishing,Video,Community and Lifestyle"
13005,"Media and Entertainment,Music and Audio,Internet Services,Software"
34391,"Health Care,Biotechnology,Science and Engineering,Software"
10296,"Information Technology,Software,Internet Services,Messaging and Telecommunications"
34486,"Software,Data and Analytics,Artificial Intelligence,Information Technology"
34287,"Health Care,Science and Engineering,Biotechnology,Data and Analytics"
76107,"Software,Internet Services,Information Technology,Messaging and Telecommunications"
74849,"Media and Entertainment,Music and Audio,Video,Internet Services"
22870,"Software,Data and Analytics,Information Technology,Artificial Intelligence"
19988,"Hardware,Information Technology,Software,Privacy and Security"
7934,"Software,Hardware,Mobile,Information Technology"
994,"Mobile,Media and Entertainment,Apps,Software"
76741,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
57397,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
32155,"Information Technology,Software,Privacy and Security,Internet Services"
9371,"Financial Services,Payments,Software,Commerce and Shopping"
53100,"Energy,Sustainability,Natural Resources,Manufacturing"
66624,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
55565,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
53512,"Financial Services,Lending and Investments,Science and Engineering,Software"
70117,"Financial Services,Payments,Software,Commerce and Shopping"
37767,"Sales and Marketing,Advertising,Internet Services,Software"
56138,"Health Care,Biotechnology,Science and Engineering,Software"
8750,"Financial Services,Lending and Investments,Software,Information Technology"
7614,"Hardware,Manufacturing,Consumer Electronics,Transportation"
22806,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
30905,"Software,Mobile,Apps,Internet Services"
64769,"Financial Services,Lending and Investments,Payments,Software"
42308,"Software,Information Technology,Hardware,Internet Services"
73110,"Sales and Marketing,Advertising,Internet Services,Software"
40931,"Hardware,Design,Software,Clothing and Apparel"
62026,"Energy,Sustainability,Manufacturing,Hardware"
46821,"Sales and Marketing,Advertising,Internet Services,Software"
18757,"Energy,Manufacturing,Science and Engineering,Sustainability"
8114,"Software,Data and Analytics,Internet Services,Financial Services"
38518,"Software,Sales and Marketing,Mobile,Commerce and Shopping"
3208,"Mobile,Software,Media and Entertainment,Apps"
19315,"Software,Commerce and Shopping,Sales and Marketing,Internet Services"
6784,"Mobile,Software,Apps,Media and Entertainment"
63532,"Software,Design,Sales and Marketing,Mobile"
73499,"Software,Internet Services,Sales and Marketing,Information Technology"
56331,"Commerce and Shopping,Media and Entertainment,Design,Internet Services"
61614,"Sales and Marketing,Internet Services,Advertising,Software"
15772,"Health Care,Science and Engineering,Biotechnology,Software"
21914,"Software,Information Technology,Financial Services,Professional Services"
57565,"Software,Financial Services,Payments,Information Technology"
3549,"Software,Data and Analytics,Artificial Intelligence,Education"
18485,"Energy,Sustainability,Science and Engineering,Manufacturing"
40317,"Software,Media and Entertainment,Internet Services,Sales and Marketing"
35562,"Travel and Tourism,Internet Services,Events,Media and Entertainment"
50725,"Energy,Data and Analytics,Science and Engineering,Software"
58125,"Sports,Media and Entertainment,Gaming,Content and Publishing"
3051,"Software,Media and Entertainment,Mobile,Internet Services"
55010,"Data and Analytics,Software,Internet Services,Commerce and Shopping"
41182,"Energy,Manufacturing,Sustainability,Hardware"
72159,"Design,Internet Services,Software,Sales and Marketing"
70106,"Media and Entertainment,Software,Internet Services,Information Technology"
38515,"Media and Entertainment,Content and Publishing,Software,Internet Services"
21257,"Science and Engineering,Manufacturing,Hardware,Software"
11152,"Commerce and Shopping,Software,Internet Services,Transportation"
15489,"Software,Internet Services,Sales and Marketing,Commerce and Shopping"
46149,"Financial Services,Software,Payments,Lending and Investments"
60874,"Mobile,Software,Apps,Media and Entertainment"
17770,"Software,Information Technology,Financial Services,Internet Services"
58264,"Software,Sales and Marketing,Internet Services,Design"
4462,"Health Care,Science and Engineering,Biotechnology,Manufacturing"
66177,"Software,Internet Services,Mobile,Information Technology"
66646,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
4271,"Media and Entertainment,Internet Services,Software,Mobile"
12838,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
11835,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
59456,"Financial Services,Payments,Software,Commerce and Shopping"
7746,"Media and Entertainment,Internet Services,Sales and Marketing,Software"
50850,"Manufacturing,Design,Hardware,Commerce and Shopping"
11894,"Information Technology,Software,Internet Services,Hardware"
51188,"Hardware,Manufacturing,Consumer Electronics,Consumer Goods"
7357,"Software,Mobile,Apps,Information Technology"
54148,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
16847,"Mobile,Software,Financial Services,Payments"
54558,"Biotechnology,Health Care,Science and Engineering,Manufacturing"
31285,"Media and Entertainment,Events,Internet Services,Software"
5615,"Media and Entertainment,Mobile,Software,Apps"
57381,"Mobile,Software,Platforms,Apps"
75081,"Media and Entertainment,Internet Services,Software,Education"
43855,"Health Care,Biotechnology,Science and Engineering,Software"
20512,"Software,Internet Services,Sports,Payments"
11104,"Media and Entertainment,Content and Publishing,Software,Video"
42297,"Software,Mobile,Apps,Internet Services"
8901,"Software,Information Technology,Financial Services,Internet Services"
17784,"Hardware,Manufacturing,Science and Engineering,Consumer Electronics"
54984,"Commerce and Shopping,Software,Financial Services,Internet Services"
74516,"Software,Information Technology,Internet Services,Data and Analytics"
30204,"Software,Mobile,Media and Entertainment,Apps"
13940,"Clothing and Apparel,Design,Commerce and Shopping,Software"
66949,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
45481,"Software,Data and Analytics,Information Technology,Science and Engineering"
52451,"Financial Services,Lending and Investments,Biotechnology,Science and Engineering"
49884,"Financial Services,Lending and Investments,Science and Engineering,Biotechnology"
53326,"Energy,Sustainability,Natural Resources,Hardware"
68938,"Hardware,Software,Consumer Electronics,Information Technology"
25937,"Software,Internet Services,Information Technology,Media and Entertainment"
17980,"Software,Information Technology,Sales and Marketing,Internet Services"
27711,"Mobile,Software,Commerce and Shopping,Internet Services"
55313,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
14312,"Food and Beverage,Commerce and Shopping,Software,Health Care"
56862,"Events,Commerce and Shopping,Media and Entertainment,Internet Services"
34088,"Energy,Sustainability,Information Technology,Natural Resources"
30926,"Sales and Marketing,Advertising,Media and Entertainment,Video"
1507,"Media and Entertainment,Internet Services,Software,Community and Lifestyle"
74482,"Data and Analytics,Software,Science and Engineering,Artificial Intelligence"
4907,"Messaging and Telecommunications,Internet Services,Mobile,Information Technology"
4631,"Software,Data and Analytics,Information Technology,Science and Engineering"
2037,"Manufacturing,Hardware,Science and Engineering,Consumer Electronics"
60284,"Software,Information Technology,Internet Services,Data and Analytics"
16209,"Media and Entertainment,Content and Publishing,Internet Services,Sales and Marketing"
54997,"Software,Information Technology,Internet Services,Data and Analytics"
19835,"Software,Mobile,Hardware,Media and Entertainment"
14003,"Commerce and Shopping,Transportation,Software,Internet Services"
8488,"Software,Information Technology,Privacy and Security,Internet Services"
12230,"Software,Media and Entertainment,Mobile,Internet Services"
23120,"Software,Information Technology,Mobile,Internet Services"
3304,"Software,Information Technology,Internet Services,Data and Analytics"
28532,"Software,Mobile,Hardware,Information Technology"
64773,"Software,Information Technology,Internet Services,Community and Lifestyle"
11347,"Sales and Marketing,Software,Advertising,Internet Services"
23932,"Music and Audio,Media and Entertainment,Video,Internet Services"
24586,"Software,Hardware,Information Technology,Internet Services"
42694,"Software,Design,Manufacturing,Hardware"
33282,"Software,Hardware,Mobile,Internet Services"
75346,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
75005,"Hardware,Science and Engineering,Consumer Electronics,Consumer Goods"
40491,"Media and Entertainment,Advertising,Sales and Marketing,Mobile"
76911,"Financial Services,Software,Commerce and Shopping,Payments"
49497,"Health Care,Biotechnology,Science and Engineering,Software"
40253,"Software,Information Technology,Data and Analytics,Sales and Marketing"
2554,"Software,Data and Analytics,Artificial Intelligence,Information Technology"
45010,"Health Care,Information Technology,Software,Biotechnology"
3820,"Data and Analytics,Software,Artificial Intelligence,Media and Entertainment"
74628,"Information Technology,Software,Internet Services,Privacy and Security"
41059,"Software,Media and Entertainment,Sales and Marketing,Internet Services"
49206,"Software,Mobile,Apps,Information Technology"
16832,"Media and Entertainment,Video,Software,Data and Analytics"
68120,"Internet Services,Sales and Marketing,Media and Entertainment,Advertising"
33952,"Media and Entertainment,Content and Publishing,Internet Services,Mobile"
5410,"Sales and Marketing,Advertising,Software,Internet Services"
27513,"Sales and Marketing,Internet Services,Advertising,Software"
15895,"Software,Information Technology,Data and Analytics,Internet Services"
16614,"Software,Information Technology,Hardware,Internet Services"
3477,"Media and Entertainment,Mobile,Events,Software"
53860,"Software,Mobile,Commerce and Shopping,Sales and Marketing"
46871,"Science and Engineering,Hardware,Software,Manufacturing"
41791,"Software,Sales and Marketing,Data and Analytics,Internet Services"
27923,"Software,Internet Services,Information Technology,Sales and Marketing"
76870,"Energy,Sustainability,Hardware,Natural Resources"
14586,"Information Technology,Messaging and Telecommunications,Internet Services,Software"
17285,"Sales and Marketing,Advertising,Internet Services,Software"
18350,"Software,Data and Analytics,Science and Engineering,Information Technology"
16541,"Software,Information Technology,Hardware,Privacy and Security"
41195,"Software,Mobile,Commerce and Shopping,Apps"
37292,"Software,Gaming,Media and Entertainment,Hardware"
4391,"Health Care,Software,Information Technology,Internet Services"
35513,"Software,Sales and Marketing,Design,Internet Services"
45241,"Sales and Marketing,Advertising,Internet Services,Software"
37129,"Energy,Sustainability,Natural Resources,Hardware"
50862,"Community and Lifestyle,Internet Services,Media and Entertainment,Education"
36761,"Hardware,Manufacturing,Software,Consumer Electronics"
77560,"Clothing and Apparel,Commerce and Shopping,Design,Community and Lifestyle"
52428,"Mobile,Software,Apps,Internet Services"
19629,"Mobile,Software,Internet Services,Apps"
39420,"Media and Entertainment,Music and Audio,Video,Internet Services"
34124,"Media and Entertainment,Software,Mobile,Internet Services"
45890,"Media and Entertainment,Content and Publishing,Sales and Marketing,Software"
33133,"Energy,Sustainability,Software,Natural Resources"
63202,"Sales and Marketing,Design,Internet Services,Software"
70845,"Manufacturing,Commerce and Shopping,Hardware,Consumer Electronics"
12983,"Sales and Marketing,Internet Services,Software,Information Technology"
77698,"Sales and Marketing,Advertising,Internet Services,Design"
54619,"Sales and Marketing,Internet Services,Advertising,Commerce and Shopping"
40461,"Food and Beverage,Agriculture and Farming,Biotechnology,Science and Engineering"
35162,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
3378,"Mobile,Media and Entertainment,Software,Internet Services"
55449,"Financial Services,Payments,Software,Mobile"
25469,"Software,Information Technology,Sales and Marketing,Internet Services"
76665,"Software,Hardware,Data and Analytics,Mobile"
65012,"Media and Entertainment,Sales and Marketing,Content and Publishing,Advertising"
24269,"Media and Entertainment,Community and Lifestyle,Internet Services,Events"
21640,"Financial Services,Software,Payments,Information Technology"
75263,"Mobile,Software,Apps,Internet Services"
15446,"Software,Information Technology,Internet Services,Data and Analytics"
16973,"Health Care,Sports,Software,Community and Lifestyle"
48944,"Media and Entertainment,Events,Internet Services,Sales and Marketing"
9777,"Hardware,Software,Science and Engineering,Consumer Electronics"
65629,"Software,Privacy and Security,Information Technology,Real Estate"
60011,"Information Technology,Software,Data and Analytics,Privacy and Security"
29340,"Software,Information Technology,Data and Analytics,Hardware"
51473,"Professional Services,Information Technology,Software,Sales and Marketing"
24399,"Software,Mobile,Sales and Marketing,Data and Analytics"
57837,"Financial Services,Software,Lending and Investments,Information Technology"
30859,"Software,Information Technology,Professional Services,Financial Services"
63960,"Media and Entertainment,Sports,Software,Events"
63227,"Software,Information Technology,Data and Analytics,Internet Services"
21016,"Science and Engineering,Software,Information Technology,Manufacturing"
25159,"Data and Analytics,Software,Navigation and Mapping,Mobile"
57165,"Software,Mobile,Apps,Platforms"
36398,"Commerce and Shopping,Design,Internet Services,Software"
49819,"Media and Entertainment,Music and Audio,Video,Education"
69822,"Sales and Marketing,Education,Professional Services,Information Technology"
26097,"Software,Data and Analytics,Mobile,Artificial Intelligence"
31293,"Internet Services,Messaging and Telecommunications,Information Technology,Software"
70554,"Information Technology,Privacy and Security,Software,Data and Analytics"
22499,"Mobile,Software,Apps,Internet Services"
53611,"Financial Services,Commerce and Shopping,Software,Lending and Investments"
62068,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
15658,"Software,Sales and Marketing,Commerce and Shopping,Mobile"
62412,"Media and Entertainment,Internet Services,Travel and Tourism,Software"
21430,"Software,Data and Analytics,Information Technology,Science and Engineering"
5510,"Music and Audio,Media and Entertainment,Mobile,Software"
54177,"Software,Data and Analytics,Information Technology,Artificial Intelligence"
59936,"Media and Entertainment,Sales and Marketing,Advertising,Internet Services"
4003,"Transportation,Software,Mobile,Hardware"
48612,"Media and Entertainment,Content and Publishing,Sales and Marketing,Internet Services"
11832,"Energy,Sustainability,Natural Resources,Manufacturing"
36136,"Sales and Marketing,Advertising,Internet Services,Software"
58225,"Commerce and Shopping,Financial Services,Food and Beverage,Sustainability"
69508,"Software,Data and Analytics,Artificial Intelligence,Financial Services"
67303,"Software,Mobile,Apps,Platforms"
48389,"Media and Entertainment,Software,Events,Internet Services"
2802,"Internet Services,Media and Entertainment,Software,Information Technology"
22684,"Software,Information Technology,Education,Hardware"
33677,"Software,Hardware,Commerce and Shopping,Information Technology"
28115,"Software,Mobile,Gaming,Media and Entertainment"
3824,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
74726,"Mobile,Software,Apps,Internet Services"
76803,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
13115,"Health Care,Biotechnology,Science and Engineering,Financial Services"
59002,"Software,Data and Analytics,Information Technology,Science and Engineering"
17355,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
36842,"Software,Mobile,Apps,Information Technology"
51630,"Privacy and Security,Information Technology,Software,Internet Services"
90,"Sales and Marketing,Software,Advertising,Internet Services"
14626,"Education,Media and Entertainment,Software,Internet Services"
30526,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
10971,"Education,Internet Services,Software,Media and Entertainment"
59730,"Hardware,Manufacturing,Consumer Electronics,Software"
23441,"Software,Sales and Marketing,Data and Analytics,Internet Services"
1777,"Media and Entertainment,Software,Content and Publishing,Mobile"
